11:35:37 [INFO] Step 1: Pulling stock universe from FMP...
11:50:46 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1320760/000165495425005741/tssi_8k.htm (attempt 1)
11:50:47 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1320760/000165495425005741/tssi_8k.htm "HTTP/1.1 200 OK"
11:50:47 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1320760/000165495425003424/tssi_8k.htm (attempt 1)
11:50:47 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1320760/000165495425003424/tssi_8k.htm "HTTP/1.1 200 OK"
11:50:47 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1320760/000165495425000152/tssi_8k.htm (attempt 1)
11:50:48 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1320760/000165495425000152/tssi_8k.htm "HTTP/1.1 200 OK"
11:50:48 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1320760/000143774924035296/tssi20241114_8k.htm (attempt 1)
11:50:48 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1320760/000143774924035296/tssi20241114_8k.htm "HTTP/1.1 200 OK"
11:50:48 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1320760/000143774924034534/tssi20241112_8k.htm (attempt 1)
11:50:49 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1320760/000143774924034534/tssi20241112_8k.htm "HTTP/1.1 200 OK"
11:50:49 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1320760/000143774924030846/tssi20241008_8k.htm (attempt 1)
11:50:49 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1320760/000143774924030846/tssi20241008_8k.htm "HTTP/1.1 200 OK"
11:50:49 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1320760/000143774924026780/tssi20240814_8k.htm (attempt 1)
11:50:50 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1320760/000143774924026780/tssi20240814_8k.htm "HTTP/1.1 200 OK"
11:50:50 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1320760/000143774924021333/tssi20240626_8k.htm (attempt 1)
11:50:50 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1320760/000143774924021333/tssi20240626_8k.htm "HTTP/1.1 200 OK"
11:50:50 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1320760/000143774924019812/tssi20240610_8k.htm (attempt 1)
11:50:51 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1320760/000143774924019812/tssi20240610_8k.htm "HTTP/1.1 200 OK"
11:50:51 [INFO] FMP API call: GET /income-statement (attempt 1)
11:50:51 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=AXAC&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:50:51 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:50:52 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=AXAC&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:50:52 [INFO] FMP API call: GET /balance-sheet-statement (attempt 1)
11:50:53 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=AXAC&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:50:53 [INFO] Merged 3 quarterly records for AXAC
11:50:54 [INFO] FMP API call: GET /income-statement (attempt 1)
11:50:54 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=FOA&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:50:54 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:50:55 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=FOA&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:50:55 [INFO] FMP API call: GET /balance-sheet-statement (attempt 1)
11:50:56 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=FOA&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:50:56 [INFO] Merged 12 quarterly records for FOA
11:50:56 [INFO] EDGAR API call: GET https://data.sec.gov/submissions/CIK0001828937.json (attempt 1)
11:50:57 [INFO] HTTP Request: GET https://data.sec.gov/submissions/CIK0001828937.json "HTTP/1.1 200 OK"
11:50:57 [INFO] Found 20 filings (types=['S-3', 'S-3/A', '424B5', '8-K']) for CIK 0001828937
11:50:57 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000119312525321394/d37306d8k.htm (attempt 1)
11:50:57 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000119312525321394/d37306d8k.htm "HTTP/1.1 200 OK"
11:50:57 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000119312525317959/d793754d8k.htm (attempt 1)
11:50:57 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000119312525317959/d793754d8k.htm "HTTP/1.1 200 OK"
11:50:57 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000162828025052883/foa-20251117.htm (attempt 1)
11:50:58 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000162828025052883/foa-20251117.htm "HTTP/1.1 200 OK"
11:50:58 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000162828025048796/foa-20251104.htm (attempt 1)
11:50:58 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000162828025048796/foa-20251104.htm "HTTP/1.1 200 OK"
11:50:58 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000119312525245228/d930156d8k.htm (attempt 1)
11:50:59 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000119312525245228/d930156d8k.htm "HTTP/1.1 200 OK"
11:50:59 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893725000058/foa-20250805.htm (attempt 1)
11:50:59 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893725000058/foa-20250805.htm "HTTP/1.1 200 OK"
11:50:59 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000119312525172824/d122958d8k.htm (attempt 1)
11:51:00 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000119312525172824/d122958d8k.htm "HTTP/1.1 200 OK"
11:51:00 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893725000035/foa-20250516.htm (attempt 1)
11:51:00 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893725000035/foa-20250516.htm "HTTP/1.1 200 OK"
11:51:00 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893725000026/foa-20250514.htm (attempt 1)
11:51:01 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893725000026/foa-20250514.htm "HTTP/1.1 200 OK"
11:51:01 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893725000021/foa-20250506.htm (attempt 1)
11:51:01 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893725000021/foa-20250506.htm "HTTP/1.1 200 OK"
11:51:01 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893725000018/foa-20250428.htm (attempt 1)
11:51:02 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893725000018/foa-20250428.htm "HTTP/1.1 200 OK"
11:51:02 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893725000015/foa-20250319.htm (attempt 1)
11:51:02 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893725000015/foa-20250319.htm "HTTP/1.1 200 OK"
11:51:02 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893725000004/foa-20250311.htm (attempt 1)
11:51:03 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893725000004/foa-20250311.htm "HTTP/1.1 200 OK"
11:51:03 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893724000088/foa-20241106.htm (attempt 1)
11:51:03 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893724000088/foa-20241106.htm "HTTP/1.1 200 OK"
11:51:03 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000119312524250678/d884527d8k.htm (attempt 1)
11:51:04 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000119312524250678/d884527d8k.htm "HTTP/1.1 200 OK"
11:51:04 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000119312524244614/d899459d8k.htm (attempt 1)
11:51:04 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000119312524244614/d899459d8k.htm "HTTP/1.1 200 OK"
11:51:04 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893724000084/foa-20240917.htm (attempt 1)
11:51:05 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893724000084/foa-20240917.htm "HTTP/1.1 200 OK"
11:51:05 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893724000072/foa-20240806.htm (attempt 1)
11:51:05 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893724000072/foa-20240806.htm "HTTP/1.1 200 OK"
11:51:05 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893724000069/foa-20240725.htm (attempt 1)
11:51:06 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1828937/000182893724000069/foa-20240725.htm "HTTP/1.1 200 OK"
11:51:06 [INFO] FMP API call: GET /income-statement (attempt 1)
11:51:07 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=FRGI&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:51:07 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:51:07 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=FRGI&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:51:07 [INFO] FMP API call: GET /balance-sheet-statement (attempt 1)
11:51:08 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=FRGI&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:51:08 [INFO] Merged 12 quarterly records for FRGI
11:51:08 [INFO] Enriching progress: 40/136
11:51:08 [INFO] FMP API call: GET /income-statement (attempt 1)
11:51:09 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=AOMR&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:51:09 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:51:10 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=AOMR&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:51:10 [INFO] FMP API call: GET /balance-sheet-statement (attempt 1)
11:51:11 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=AOMR&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:51:11 [INFO] Merged 12 quarterly records for AOMR
11:51:11 [INFO] EDGAR API call: GET https://data.sec.gov/submissions/CIK0001766478.json (attempt 1)
11:51:12 [INFO] HTTP Request: GET https://data.sec.gov/submissions/CIK0001766478.json "HTTP/1.1 200 OK"
11:51:12 [INFO] Found 20 filings (types=['S-3', 'S-3/A', '424B5', '8-K']) for CIK 0001766478
11:51:12 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000162828026005792/aomr-20260205.htm (attempt 1)
11:51:12 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000162828026005792/aomr-20260205.htm "HTTP/1.1 200 OK"
11:51:12 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000162828025049857/aomr-20251106.htm (attempt 1)
11:51:13 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000162828025049857/aomr-20251106.htm "HTTP/1.1 200 OK"
11:51:13 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000162828025046104/aomr-20251023.htm (attempt 1)
11:51:13 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000162828025046104/aomr-20251023.htm "HTTP/1.1 200 OK"
11:51:13 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000098/aomr-20251010.htm (attempt 1)
11:51:14 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000098/aomr-20251010.htm "HTTP/1.1 200 OK"
11:51:14 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000095/aomr-20251006.htm (attempt 1)
11:51:14 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000095/aomr-20251006.htm "HTTP/1.1 200 OK"
11:51:14 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000093/aomr-20251001.htm (attempt 1)
11:51:15 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000093/aomr-20251001.htm "HTTP/1.1 200 OK"
11:51:15 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000077/aomr-20250805.htm (attempt 1)
11:51:16 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000077/aomr-20250805.htm "HTTP/1.1 200 OK"
11:51:16 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000073/aomr-20250722.htm (attempt 1)
11:51:17 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000073/aomr-20250722.htm "HTTP/1.1 200 OK"
11:51:17 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000069/aomr-20250624.htm (attempt 1)
11:51:17 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000069/aomr-20250624.htm "HTTP/1.1 200 OK"
11:51:17 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000065/aomr-20250617.htm (attempt 1)
11:51:18 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000065/aomr-20250617.htm "HTTP/1.1 200 OK"
11:51:18 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000060/aomr-20250604.htm (attempt 1)
11:51:19 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000060/aomr-20250604.htm "HTTP/1.1 200 OK"
11:51:19 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000110465925051605/tm2515784d1_8k.htm (attempt 1)
11:51:19 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000110465925051605/tm2515784d1_8k.htm "HTTP/1.1 200 OK"
11:51:19 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000110465925050033/tm2515358d1_8k.htm (attempt 1)
11:51:20 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000110465925050033/tm2515358d1_8k.htm "HTTP/1.1 200 OK"
11:51:20 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000110465925050029/tm2514075-3_424b5.htm (attempt 1)
11:51:20 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000110465925050029/tm2514075-3_424b5.htm "HTTP/1.1 200 OK"
11:51:20 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000045/aomr-20250514.htm (attempt 1)
11:51:21 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000045/aomr-20250514.htm "HTTP/1.1 200 OK"
11:51:21 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000110465925048220/tm2514075-2_424b5.htm (attempt 1)
11:51:22 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000110465925048220/tm2514075-2_424b5.htm "HTTP/1.1 200 OK"
11:51:22 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000037/aomr-20250505.htm (attempt 1)
11:51:22 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000037/aomr-20250505.htm "HTTP/1.1 200 OK"
11:51:22 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000034/aomr-20250421.htm (attempt 1)
11:51:23 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000034/aomr-20250421.htm "HTTP/1.1 200 OK"
11:51:23 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000024/aomr-20250401.htm (attempt 1)
11:51:24 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000024/aomr-20250401.htm "HTTP/1.1 200 OK"
11:51:24 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000021/aomr-20250325.htm (attempt 1)
11:51:24 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1766478/000176647825000021/aomr-20250325.htm "HTTP/1.1 200 OK"
11:51:24 [INFO] FMP API call: GET /income-statement (attempt 1)
11:51:25 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=KLTR&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:51:25 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:51:26 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=KLTR&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:51:26 [INFO] FMP API call: GET /balance-sheet-statement (attempt 1)
11:51:27 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=KLTR&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:51:27 [INFO] Merged 12 quarterly records for KLTR
11:51:27 [INFO] EDGAR API call: GET https://data.sec.gov/submissions/CIK0001432133.json (attempt 1)
11:51:27 [INFO] HTTP Request: GET https://data.sec.gov/submissions/CIK0001432133.json "HTTP/1.1 200 OK"
11:51:27 [INFO] Found 20 filings (types=['S-3', 'S-3/A', '424B5', '8-K']) for CIK 0001432133
11:51:27 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000162828025055745/kltr-20251207.htm (attempt 1)
11:51:28 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000162828025055745/kltr-20251207.htm "HTTP/1.1 200 OK"
11:51:28 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000162828025054913/kltr-20251203.htm (attempt 1)
11:51:29 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000162828025054913/kltr-20251203.htm "HTTP/1.1 200 OK"
11:51:29 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000162828025051042/kltr-20251110.htm (attempt 1)
11:51:29 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000162828025051042/kltr-20251110.htm "HTTP/1.1 200 OK"
11:51:29 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000162828025044210/kltr-20251006.htm (attempt 1)
11:51:30 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000162828025044210/kltr-20251006.htm "HTTP/1.1 200 OK"
11:51:30 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213325000084/kltr-20250807.htm (attempt 1)
11:51:31 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213325000084/kltr-20250807.htm "HTTP/1.1 200 OK"
11:51:31 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213325000074/kltr-20250625.htm (attempt 1)
11:51:31 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213325000074/kltr-20250625.htm "HTTP/1.1 200 OK"
11:51:31 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213325000072/kltr-20250627.htm (attempt 1)
11:51:32 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213325000072/kltr-20250627.htm "HTTP/1.1 200 OK"
11:51:32 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213325000045/kltr-20250508.htm (attempt 1)
11:51:33 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213325000045/kltr-20250508.htm "HTTP/1.1 200 OK"
11:51:33 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213325000041/kltr-20250321.htm (attempt 1)
11:51:33 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213325000041/kltr-20250321.htm "HTTP/1.1 200 OK"
11:51:33 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213325000021/kltr-20250220.htm (attempt 1)
11:51:34 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213325000021/kltr-20250220.htm "HTTP/1.1 200 OK"
11:51:34 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213324000154/kltr-20241106.htm (attempt 1)
11:51:35 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213324000154/kltr-20241106.htm "HTTP/1.1 200 OK"
11:51:35 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213324000142/kltr-20240808.htm (attempt 1)
11:51:35 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213324000142/kltr-20240808.htm "HTTP/1.1 200 OK"
11:51:35 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213324000123/kltr-20240618.htm (attempt 1)
11:51:36 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213324000123/kltr-20240618.htm "HTTP/1.1 200 OK"
11:51:36 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213324000119/kltr-20240611.htm (attempt 1)
11:51:37 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213324000119/kltr-20240611.htm "HTTP/1.1 200 OK"
11:51:37 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213324000109/kltr-20240508.htm (attempt 1)
11:51:38 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213324000109/kltr-20240508.htm "HTTP/1.1 200 OK"
11:51:38 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213324000082/kltr-20240222.htm (attempt 1)
11:51:38 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213324000082/kltr-20240222.htm "HTTP/1.1 200 OK"
11:51:38 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000117891324000157/zk2430781.htm (attempt 1)
11:51:39 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000117891324000157/zk2430781.htm "HTTP/1.1 200 OK"
11:51:39 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213323000166/kltr-20231221.htm (attempt 1)
11:51:40 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213323000166/kltr-20231221.htm "HTTP/1.1 200 OK"
11:51:40 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000117891323003565/form8k.htm (attempt 1)
11:51:40 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000117891323003565/form8k.htm "HTTP/1.1 200 OK"
11:51:40 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213323000072/kltr-20230802.htm (attempt 1)
11:51:41 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1432133/000143213323000072/kltr-20230802.htm "HTTP/1.1 200 OK"
11:51:41 [INFO] FMP API call: GET /income-statement (attempt 1)
11:51:42 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=RGCO&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:51:42 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:51:43 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=RGCO&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:51:43 [INFO] FMP API call: GET /balance-sheet-statement (attempt 1)
11:51:43 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=RGCO&period=quarter&limit=12&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:51:43 [INFO] Merged 12 quarterly records for RGCO
11:51:43 [INFO] EDGAR API call: GET https://data.sec.gov/submissions/CIK0001069533.json (attempt 1)
11:51:44 [INFO] HTTP Request: GET https://data.sec.gov/submissions/CIK0001069533.json "HTTP/1.1 200 OK"
11:51:44 [INFO] Found 20 filings (types=['S-3', 'S-3/A', '424B5', '8-K']) for CIK 0001069533
11:51:44 [INFO] EDGAR doc fetch: GET https://www.sec.gov/Archives/edgar/data/1069533/000143774926003227/rgco20251121_8k.htm (attempt 1)
11:51:45 [INFO] HTTP Request: GET https://www.sec.gov/Archives/edgar/data/1069533/000143774926003227/rgco20251121_8k.htm "HTTP/1.1 200 OK"
